series,country_name,date,value
subyacente,América Latina y el Caribe (BIRF y la AIF),2020,3.12862944303855
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1960,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1961,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1962,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1963,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1964,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1965,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1966,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1967,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1968,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1969,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1970,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1971,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1972,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1973,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1974,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1975,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1976,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1977,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1978,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1979,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1980,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1981,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1982,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1983,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1984,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1985,
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1986,9.32546190007651
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1987,9.01351931463758
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1988,9.53351849776768
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1989,8.81275643326207
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1990,8.48864649650695
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1991,13.0284369122218
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1992,10.6393021897439
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1993,9.37034415971456
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1994,24.5710137275605
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1995,13.9521589496434
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1996,9.22046662376983
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1997,7.96021397777458
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1998,8.01375518965603
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,1999,5.77736898687892
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2000,3.95526176649276
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2001,4.60374621964681
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2002,3.89570525758491
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2003,6.09822070274042
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2004,4.504603316039
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2005,7.33066341633299
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2006,6.78459655001657
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2007,7.66602013484803
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2008,10.7156661309681
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2009,4.62294778323742
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2010,5.51611298703745
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2011,6.78819444444446
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2012,6.3779786562465
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2013,5.58065510190672
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2014,4.4053523418529
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2015,3.96394316211203
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2016,5.3037386256014
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2017,4.9550836698513
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2018,3.46147484973745
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2019,3.09417398862194
subyacente,Países menos desarrollados: clasificación de las Naciones Unidas,2020,5.0782195912456
subyacente,Ingreso mediano y bajo,1960,
subyacente,Ingreso mediano y bajo,1961,
subyacente,Ingreso mediano y bajo,1962,
subyacente,Ingreso mediano y bajo,1963,
subyacente,Ingreso mediano y bajo,1964,
subyacente,Ingreso mediano y bajo,1965,
subyacente,Ingreso mediano y bajo,1966,
subyacente,Ingreso mediano y bajo,1967,
subyacente,Ingreso mediano y bajo,1968,
subyacente,Ingreso mediano y bajo,1969,
subyacente,Ingreso mediano y bajo,1970,
subyacente,Ingreso mediano y bajo,1971,
subyacente,Ingreso mediano y bajo,1972,
subyacente,Ingreso mediano y bajo,1973,
subyacente,Ingreso mediano y bajo,1974,
subyacente,Ingreso mediano y bajo,1975,
subyacente,Ingreso mediano y bajo,1976,
subyacente,Ingreso mediano y bajo,1977,
subyacente,Ingreso mediano y bajo,1978,
subyacente,Ingreso mediano y bajo,1979,
subyacente,Ingreso mediano y bajo,1980,
subyacente,Ingreso mediano y bajo,1981,12.8572077921642
subyacente,Ingreso mediano y bajo,1982,10.8318097738172
subyacente,Ingreso mediano y bajo,1983,10.620753648024
subyacente,Ingreso mediano y bajo,1984,10.2840982131381
subyacente,Ingreso mediano y bajo,1985,9.09050118887496
subyacente,Ingreso mediano y bajo,1986,8.72972072702585
subyacente,Ingreso mediano y bajo,1987,8.15234253800876
subyacente,Ingreso mediano y bajo,1988,8.98300338208987
subyacente,Ingreso mediano y bajo,1989,8.84688691232553
subyacente,Ingreso mediano y bajo,1990,10.6535057862491
subyacente,Ingreso mediano y bajo,1991,12.6153153828849
subyacente,Ingreso mediano y bajo,1992,10.0989671535176
subyacente,Ingreso mediano y bajo,1993,10.5178384472896
subyacente,Ingreso mediano y bajo,1994,22.1471997885943
subyacente,Ingreso mediano y bajo,1995,12.316084888597
subyacente,Ingreso mediano y bajo,1996,9.22046662376983
subyacente,Ingreso mediano y bajo,1997,7.12532722513055
subyacente,Ingreso mediano y bajo,1998,7.14632665452332
subyacente,Ingreso mediano y bajo,1999,4.7750765647555
subyacente,Ingreso mediano y bajo,2000,4.19928825622807
subyacente,Ingreso mediano y bajo,2001,5.16723996083341
subyacente,Ingreso mediano y bajo,2002,4.37875971780872
subyacente,Ingreso mediano y bajo,2003,5.16578966338944
subyacente,Ingreso mediano y bajo,2004,4.60133998249789
subyacente,Ingreso mediano y bajo,2005,6.42755278070085
subyacente,Ingreso mediano y bajo,2006,6.1491160645657
subyacente,Ingreso mediano y bajo,2007,6.37288135593231
subyacente,Ingreso mediano y bajo,2008,10.3607288954998
subyacente,Ingreso mediano y bajo,2009,4.29706572955357
subyacente,Ingreso mediano y bajo,2010,4.27707052915122
subyacente,Ingreso mediano y bajo,2011,5.87580243678762
subyacente,Ingreso mediano y bajo,2012,5.01411464281853
subyacente,Ingreso mediano y bajo,2013,4.59787897363127
subyacente,Ingreso mediano y bajo,2014,3.51847818195019
subyacente,Ingreso mediano y bajo,2015,3.14341696227423
subyacente,Ingreso mediano y bajo,2016,2.81833288054798
subyacente,Ingreso mediano y bajo,2017,3.56136715080279
subyacente,Ingreso mediano y bajo,2018,3.1236306221878
subyacente,Ingreso mediano y bajo,2019,2.7570972756279
subyacente,Ingreso mediano y bajo,2020,2.99313555869913
subyacente,Países de ingreso bajo,1960,
subyacente,Países de ingreso bajo,1961,
subyacente,Países de ingreso bajo,1962,
subyacente,Países de ingreso bajo,1963,
subyacente,Países de ingreso bajo,1964,
subyacente,Países de ingreso bajo,1965,
subyacente,Países de ingreso bajo,1966,
subyacente,Países de ingreso bajo,1967,
subyacente,Países de ingreso bajo,1968,
subyacente,Países de ingreso bajo,1969,
subyacente,Países de ingreso bajo,1970,
subyacente,Países de ingreso bajo,1971,
subyacente,Países de ingreso bajo,1972,
subyacente,Países de ingreso bajo,1973,
subyacente,Países de ingreso bajo,1974,
subyacente,Países de ingreso bajo,1975,
subyacente,Países de ingreso bajo,1976,
subyacente,Países de ingreso bajo,1977,
subyacente,Países de ingreso bajo,1978,
subyacente,Países de ingreso bajo,1979,
subyacente,Países de ingreso bajo,1980,
subyacente,Países de ingreso bajo,1981,
subyacente,Países de ingreso bajo,1982,
subyacente,Países de ingreso bajo,1983,
subyacente,Países de ingreso bajo,1984,9.54306957454693
subyacente,Países de ingreso bajo,1985,10.4714081120526
subyacente,Países de ingreso bajo,1986,3.18488388764978
subyacente,Países de ingreso bajo,1987,5.62312627382227
subyacente,Países de ingreso bajo,1988,11.6905868876764
subyacente,Países de ingreso bajo,1989,8.0461586348732
subyacente,Países de ingreso bajo,1990,6.07732540412945
subyacente,Países de ingreso bajo,1991,8.99693873494325
subyacente,Países de ingreso bajo,1992,9.56041187600808
subyacente,Países de ingreso bajo,1993,9.67934658067928
subyacente,Países de ingreso bajo,1994,25.1778762249963
subyacente,Países de ingreso bajo,1995,16.4335034524163
subyacente,Países de ingreso bajo,1996,7.83063091721077
subyacente,Países de ingreso bajo,1997,5.02931986431365
subyacente,Países de ingreso bajo,1998,4.81617460932023
subyacente,Países de ingreso bajo,1999,1.6661053242611
subyacente,Países de ingreso bajo,2000,3.60731123299654
subyacente,Países de ingreso bajo,2001,4.24905518796214
subyacente,Países de ingreso bajo,2002,3.30012175283749
subyacente,Países de ingreso bajo,2003,6.48943208673345
subyacente,Países de ingreso bajo,2004,3.9943840081597
subyacente,Países de ingreso bajo,2005,8.4772885911632
subyacente,Países de ingreso bajo,2006,7.3260611092021
subyacente,Países de ingreso bajo,2007,7.9522099086403
subyacente,Países de ingreso bajo,2008,12.0508555482885
subyacente,Países de ingreso bajo,2009,4.84533115255276
subyacente,Países de ingreso bajo,2010,4.72354729503737
subyacente,Países de ingreso bajo,2011,8.05549507348956
subyacente,Países de ingreso bajo,2012,7.17420534041188
subyacente,Países de ingreso bajo,2013,5.69912989637381
subyacente,Países de ingreso bajo,2014,4.4053523418529
subyacente,Países de ingreso bajo,2015,4.89356542313262
subyacente,Países de ingreso bajo,2016,5.79672409777824
subyacente,Países de ingreso bajo,2017,8.27953672260826
subyacente,Países de ingreso bajo,2018,3.91133439990733
subyacente,Países de ingreso bajo,2019,2.82510028101748
subyacente,Países de ingreso bajo,2020,6.62619139988976
subyacente,Países de ingreso mediano bajo,1960,
subyacente,Países de ingreso mediano bajo,1961,
subyacente,Países de ingreso mediano bajo,1962,
subyacente,Países de ingreso mediano bajo,1963,
subyacente,Países de ingreso mediano bajo,1964,
subyacente,Países de ingreso mediano bajo,1965,
subyacente,Países de ingreso mediano bajo,1966,
subyacente,Países de ingreso mediano bajo,1967,
subyacente,Países de ingreso mediano bajo,1968,
subyacente,Países de ingreso mediano bajo,1969,
subyacente,Países de ingreso mediano bajo,1970,
subyacente,Países de ingreso mediano bajo,1971,
subyacente,Países de ingreso mediano bajo,1972,
subyacente,Países de ingreso mediano bajo,1973,
subyacente,Países de ingreso mediano bajo,1974,
subyacente,Países de ingreso mediano bajo,1975,
subyacente,Países de ingreso mediano bajo,1976,
subyacente,Países de ingreso mediano bajo,1977,11.4723618700578
subyacente,Países de ingreso mediano bajo,1978,8.31509867908766
subyacente,Países de ingreso mediano bajo,1979,10.9257362144613
subyacente,Países de ingreso mediano bajo,1980,14.7009812997865
subyacente,Países de ingreso mediano bajo,1981,12.452894882249
subyacente,Países de ingreso mediano bajo,1982,10.6676143195698
subyacente,Países de ingreso mediano bajo,1983,11.7083625448326
subyacente,Países de ingreso mediano bajo,1984,11.0155216195056
subyacente,Países de ingreso mediano bajo,1985,7.89064008352776
subyacente,Países de ingreso mediano bajo,1986,8.73355918706673
subyacente,Países de ingreso mediano bajo,1987,8.7193995011596
subyacente,Países de ingreso mediano bajo,1988,8.98300338208987
subyacente,Países de ingreso mediano bajo,1989,9.07562408537859
subyacente,Países de ingreso mediano bajo,1990,10.3267528931245
subyacente,Países de ingreso mediano bajo,1991,13.4415584415586
subyacente,Países de ingreso mediano bajo,1992,10.1418175621511
subyacente,Países de ingreso mediano bajo,1993,9.82277907104667
subyacente,Países de ingreso mediano bajo,1994,12.8121134926793
subyacente,Países de ingreso mediano bajo,1995,10.1932067630746
subyacente,Países de ingreso mediano bajo,1996,9.33031458531933
subyacente,Países de ingreso mediano bajo,1997,7.12532722513055
subyacente,Países de ingreso mediano bajo,1998,9.2349343226712
subyacente,Países de ingreso mediano bajo,1999,5.64319644944615
subyacente,Países de ingreso mediano bajo,2000,4.01099373013836
subyacente,Países de ingreso mediano bajo,2001,4.56733440285377
subyacente,Países de ingreso mediano bajo,2002,3.64160840043272
subyacente,Países de ingreso mediano bajo,2003,5.12899499422414
subyacente,Países de ingreso mediano bajo,2004,4.73580143949057
subyacente,Países de ingreso mediano bajo,2005,5.39323106890664
subyacente,Países de ingreso mediano bajo,2006,6.07271879734295
subyacente,Países de ingreso mediano bajo,2007,6.74672121766928
subyacente,Países de ingreso mediano bajo,2008,11.082422657038
subyacente,Países de ingreso mediano bajo,2009,5.45990754973442
subyacente,Países de ingreso mediano bajo,2010,4.82734190074673
subyacente,Países de ingreso mediano bajo,2011,6.33279483849046
subyacente,Países de ingreso mediano bajo,2012,5.19618615531848
subyacente,Países de ingreso mediano bajo,2013,5.31623531326693
subyacente,Países de ingreso mediano bajo,2014,5.05960078204777
subyacente,Países de ingreso mediano bajo,2015,3.88287389878246
subyacente,Países de ingreso mediano bajo,2016,3.37153003512097
subyacente,Países de ingreso mediano bajo,2017,3.62709610696609
subyacente,Países de ingreso mediano bajo,2018,3.53962805942641
subyacente,Países de ingreso mediano bajo,2019,3.31925372703833
subyacente,Países de ingreso mediano bajo,2020,3.29029062798326
subyacente,Oriente Medio y Norte de África,1960,
subyacente,Oriente Medio y Norte de África,1961,
subyacente,Oriente Medio y Norte de África,1962,
subyacente,Oriente Medio y Norte de África,1963,
subyacente,Oriente Medio y Norte de África,1964,
subyacente,Oriente Medio y Norte de África,1965,
subyacente,Oriente Medio y Norte de África,1966,
subyacente,Oriente Medio y Norte de África,1967,
subyacente,Oriente Medio y Norte de África,1968,
subyacente,Oriente Medio y Norte de África,1969,
subyacente,Oriente Medio y Norte de África,1970,3.73927872194898
subyacente,Oriente Medio y Norte de África,1971,4.17532522050376
subyacente,Oriente Medio y Norte de África,1972,4.04517513252882
subyacente,Oriente Medio y Norte de África,1973,8.26666666600004
subyacente,Oriente Medio y Norte de África,1974,14.2489355382568
subyacente,Oriente Medio y Norte de África,1975,9.66969548151247
subyacente,Oriente Medio y Norte de África,1976,11.2561425062112
subyacente,Oriente Medio y Norte de África,1977,11.989283322105
subyacente,Oriente Medio y Norte de África,1978,9.71603274954343
subyacente,Oriente Medio y Norte de África,1979,7.73923642806675
subyacente,Oriente Medio y Norte de África,1980,10.4226999529126
subyacente,Oriente Medio y Norte de África,1981,11.2721597079435
subyacente,Oriente Medio y Norte de África,1982,8.33125575581154
subyacente,Oriente Medio y Norte de África,1983,5.49366551432092
subyacente,Oriente Medio y Norte de África,1984,8.11639795517099
subyacente,Oriente Medio y Norte de África,1985,4.38934095741537
subyacente,Oriente Medio y Norte de África,1986,6.16438356164367
subyacente,Oriente Medio y Norte de África,1987,4.08911644641213
subyacente,Oriente Medio y Norte de África,1988,5.999250742737
subyacente,Oriente Medio y Norte de África,1989,5.54145981508566
subyacente,Oriente Medio y Norte de África,1990,8.0395686728391
subyacente,Oriente Medio y Norte de África,1991,9.02909418116381
subyacente,Oriente Medio y Norte de África,1992,7.59204836795522
subyacente,Oriente Medio y Norte de África,1993,8.08163142184137
subyacente,Oriente Medio y Norte de África,1994,5.12713521698839
subyacente,Oriente Medio y Norte de África,1995,6.74106761623138
subyacente,Oriente Medio y Norte de África,1996,4.46630617999246
subyacente,Oriente Medio y Norte de África,1997,3.55029585798825
subyacente,Oriente Medio y Norte de África,1998,3.12536579655865
subyacente,Oriente Medio y Norte de África,1999,2.6486225229582
subyacente,Oriente Medio y Norte de África,2000,1.81294613887087
subyacente,Oriente Medio y Norte de África,2001,1.74665224985432
subyacente,Oriente Medio y Norte de África,2002,1.83299389002049
subyacente,Oriente Medio y Norte de África,2003,1.98196734627542
subyacente,Oriente Medio y Norte de África,2004,3.12226204699354
subyacente,Oriente Medio y Norte de África,2005,3.104966401483
subyacente,Oriente Medio y Norte de África,2006,3.48340699677866
subyacente,Oriente Medio y Norte de África,2007,4.16782330119979
subyacente,Oriente Medio y Norte de África,2008,11.2706652380849
subyacente,Oriente Medio y Norte de África,2009,2.92089711805365
subyacente,Oriente Medio y Norte de África,2010,3.74915727597098
subyacente,Oriente Medio y Norte de África,2011,4.52421150505276
subyacente,Oriente Medio y Norte de África,2012,3.73120950756887
subyacente,Oriente Medio y Norte de África,2013,2.96400499850737
subyacente,Oriente Medio y Norte de África,2014,2.34626865671643
subyacente,Oriente Medio y Norte de África,2015,1.49475928578369
subyacente,Oriente Medio y Norte de África,2016,1.85207575190269
subyacente,Oriente Medio y Norte de África,2017,1.49193945456787
subyacente,Oriente Medio y Norte de África,2018,1.94579304594436
subyacente,Oriente Medio y Norte de África,2019,1.0488340367899
subyacente,Oriente Medio y Norte de África,2020,0.485919653702542
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1960,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1961,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1962,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1963,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1964,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1965,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1966,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1967,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1968,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1969,
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1970,4.0592469302555
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1971,3.87562123955682
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1972,3.70773884352751
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1973,7.07186753470658
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1974,12.1366266449526
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1975,9.59343641278391
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1976,10.7867791969763
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1977,12.293142157056
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1978,10.3970665660787
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1979,9.90436051231128
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1980,11.5845673416485
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1981,11.8461254997948
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1982,10.3933080764634
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1983,6.16761386479387
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1984,9.22951819475498
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1985,7.72863890085921
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1986,12.3716091651298
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1987,7.44126091287252
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1988,6.90509807493765
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1989,10.3517892397833
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1990,12.3217999847811
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1991,14.5123316222631
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1992,12.3232992418242
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1993,12.6564663913828
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1994,11.7413492195778
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1995,11.8610941540332
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1996,6.84416086199787
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1997,3.65202620723071
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1998,3.87257546427492
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),1999,2.69012485811578
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2000,2.68380535348548
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2001,2.12654526904646
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2002,2.72913569925393
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2003,4.33599308785193
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2004,3.79704017606909
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2005,3.80046802667731
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2006,5.04703296140611
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2007,4.32580794732626
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2008,12.310736758289
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2009,2.92089711805365
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2010,3.95007875923886
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2011,4.97148571692381
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2012,6.08909641595044
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2013,4.03762933648119
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2014,2.89947905006047
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2015,1.49475928578369
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2016,2.18686161532911
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2017,3.82262332939647
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2018,4.36615064471282
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2019,2.47857885221637
subyacente,Oriente Medio y Norte de África (excluido altos ingresos),2020,2.41513094083414
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1960,
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1961,
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1962,
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1963,
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1964,
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1965,2.8185980276133
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1966,2.88830033830272
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1967,2.44427998373017
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1968,0.56341979552039
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1969,3.50150739897513
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1970,4.0592469302555
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1971,3.87562123955682
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1972,3.70773884352751
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1973,7.07186753470658
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1974,12.1366266449526
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1975,9.59343641278391
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1976,10.7867791969763
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1977,12.293142157056
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1978,10.3970665660787
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1979,9.90436051231128
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1980,11.5845673416485
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1981,11.8461254997948
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1982,10.3933080764634
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1983,6.16761386479387
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1984,9.22951819475498
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1985,7.72863890085921
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1986,12.3716091651298
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1987,7.44126091287252
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1988,6.90509807493765
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1989,10.3517892397833
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1990,12.3217999847811
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1991,14.5123316222631
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1992,12.3232992418242
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1993,12.6564663913828
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1994,11.7413492195778
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1995,11.8610941540332
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1996,6.84416086199787
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1997,3.60116103260948
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1998,3.79092432361613
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),1999,2.66937369053699
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2000,2.28921996056007
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2001,2.26975720475954
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2002,2.72103284850454
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2003,4.268953958395
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2004,3.96180030257191
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2005,3.4936853461953
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2006,6.25172466656442
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2007,4.74390639021646
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2008,12.6628528269228
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2009,3.29290021224145
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2010,3.9667790888986
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2011,5.02009983235183
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2012,6.33528544639364
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2013,4.82101956297391
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2014,2.90820298536752
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2015,1.55790711346266
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2016,2.73841208738761
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2017,4.32135218303198
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2018,4.46231108475485
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2019,3.0053894939038
subyacente,Oriente Medio y Norte de África (BIRF y la AIF),2020,3.73003191530474
subyacente,Ingreso mediano,1960,
subyacente,Ingreso mediano,1961,
subyacente,Ingreso mediano,1962,
subyacente,Ingreso mediano,1963,
subyacente,Ingreso mediano,1964,
subyacente,Ingreso mediano,1965,
subyacente,Ingreso mediano,1966,
subyacente,Ingreso mediano,1967,
subyacente,Ingreso mediano,1968,
subyacente,Ingreso mediano,1969,
subyacente,Ingreso mediano,1970,
subyacente,Ingreso mediano,1971,
subyacente,Ingreso mediano,1972,
subyacente,Ingreso mediano,1973,
subyacente,Ingreso mediano,1974,
subyacente,Ingreso mediano,1975,
